date,open_SPX,open_QQQ,open_SEMIS,open_BOND,open_GOLD,open_OIL,open_USD,open_CASH,open_VIX_HEDGE,close_SPX,close_QQQ,close_SEMIS,close_BOND,close_GOLD,close_OIL,close_USD,close_CASH,close_VIX_HEDGE
2012-01-05,98.6763212363428,50.36331955906927,13.094167319425033,76.20953081272539,155.3699951171875,23.42707551874559,18.871699921404222,73.40422821044922,571040.0,99.4765396118164,50.88444137573242,13.2682466506958,76.15855407714844,157.77999877929688,23.224170684814453,18.913469314575195,73.40422821044922,550080.0
2012-01-06,99.60088009627238,50.8932675750341,13.217293132691925,76.25324563984759,158.58999633789062,23.32562255859375,18.946883804170685,73.40422821044922,546720.0,99.2201919555664,51.06108856201172,13.251259803771973,76.4571304321289,157.1999969482422,23.32562255859375,18.98029899597168,73.40422821044922,541760.0
2012-01-09,99.44546449137351,51.193579944199925,13.348919064917176,76.4134232431041,157.36000061035156,23.35098648071289,18.938531906517905,73.42027282714844,536640.0,99.46100616455078,50.893272399902344,13.467802047729492,76.47167205810547,156.5,23.35098648071289,18.913469314575195,73.42027282714844,533440.0
2012-01-10,100.5253967712843,51.43206937387633,13.62489692140425,76.26782304133526,158.97000122070312,23.570798739694208,18.880054452976104,73.40424927180139,517120.0,100.32340240478516,51.264251708984375,13.565455436706543,76.31879425048828,158.63999938964844,23.52007293701172,18.89676284790039,73.42027282714844,522720.0
2012-01-11,100.01261718463579,51.2554072646191,13.535731737401152,76.51538191793726,159.33999633789062,23.47780206249332,18.971944799671427,73.42025176119874,527520.0,100.37776947021484,51.37023162841797,13.548469543457031,76.76295471191406,159.6699981689453,23.452438354492188,18.98029899597168,73.40422821044922,531360.0
2012-01-12,100.66522395427658,51.485062774121374,13.612157945567617,76.71926908427253,161.02000427246094,23.38480594594709,18.88840870278297,73.40422821044922,528000.0,100.61859893798828,51.573387145996094,13.667352676391602,76.6027603149414,160.3800048828125,23.12272071838379,18.854991912841797,73.40422821044922,523520.0
2012-01-13,99.94267184152626,51.29955789810729,13.56120981061456,76.96683606916744,159.32000732421875,23.03817459612995,18.99700926722905,73.40422821044922,535040.0,100.09805297851562,51.387882232666016,13.412605285644531,76.94499206542969,159.25999450683594,23.071992874145508,19.00536346435547,73.40422821044922,537360.0
2012-01-17,101.06148818598638,51.83836014874076,13.527242269130333,76.90858698851049,161.1699981689453,23.215714915531834,18.94688798110096,73.40422821044922,519840.0,100.48656463623047,51.85602569580078,13.429587364196777,77.01780700683594,160.5,23.232624053955078,18.938533782958984,73.40422821044922,532960.0
2012-01-18,100.46322908548838,51.95318362777396,13.658861529097482,77.12703440386495,159.94000244140625,23.24108123779297,18.838282023906626,73.40422821044922,530400.0,101.5975341796875,52.54496765136719,13.96456241607666,76.77751922607422,161.60000610351562,23.24108123779297,18.77145004272461,73.40422821044922,513600.0
2012-01-19,101.94716428787625,52.783448839112204,14.070707469889916,76.62462706085154,160.9600067138672,23.317169402556985,18.729681399975792,73.40422821044922,506880.0,102.13362884521484,52.87177658081055,14.19383716583252,76.31879425048828,161.22000122070312,23.342533111572266,18.67120361328125,73.40422821044922,499760.0
2012-01-20,101.96263938839117,52.64212282783172,14.236295787457347,76.17320288598825,160.5,23.1903557958662,18.729681379641104,73.40422821044922,500960.0,102.51424407958984,52.79227828979492,14.295737266540527,76.05669403076172,162.07000732421875,23.173446655273438,18.687911987304688,73.40422821044922,484400.0
2012-01-23,102.17245606561443,52.80111350882706,14.304229137789386,75.83097438602933,162.32000732421875,23.232623688668152,18.59601594913253,73.42025176119874,483840.0,102.25015258789062,52.8099479675293,14.295737266540527,75.88922882080078,163.16000366210938,23.44398307800293,18.579307556152344,73.40422821044922,472160.0
2012-01-24,101.62086020365315,52.57145520380398,14.257524786610844,75.97657775878906,161.80999755859375,23.274896258915774,18.67955629208337,73.40422821044922,484160.0,102.13362884521484,52.71277618408203,14.350932121276855,75.97657775878906,162.00999450683594,23.486255645751953,18.6043701171875,73.40422821044922,474400.0
2012-01-25,101.97820205444,53.22506961301061,14.35093225697979,75.93285995079312,161.07000732421875,23.39325712749677,18.679556704189814,73.40422821044922,474400.0,102.98819732666016,53.37522506713867,14.393391609191895,76.34062957763672,166.4199981689453,23.680706024169922,18.520830154418945,73.40422821044922,453760.0
2012-01-26,103.44659215369144,53.604863894220216,14.427358728849038,76.54452825039735,168.0500030517578,23.849794123872115,18.445645898424086,73.42025176119874,444320.0,102.45991516113281,53.189735412597656,14.321212768554688,76.7484130859375,167.27000427246094,23.748342514038086,18.50412368774414,73.40422821044922,454080.0
2012-01-27,101.96266307280412,53.074909686030765,14.26601479329964,76.86490601570011,167.44000244140625,23.63843387398433,18.487414174471333,73.40422821044922,461120.0,102.41327667236328,53.34872055053711,14.333948135375977,76.98141479492188,168.97000122070312,23.8328857421875,18.370458602905273,73.40422821044922,444400.0
2012-01-30,101.39553280692901,52.8982733132514,14.227801922665599,77.25812161197767,168.19000244140625,23.672255426116386,18.49576797618356,73.40424927180139,460480.0,102.06368255615234,53.39289855957031,14.23629379272461,77.24356079101562,168.02999877929688,23.587711334228516,18.43729019165039,73.42027282714844,457440.0
2012-01-31,102.56868901503867,53.65787586270266,14.376406579934772,77.13429062155498,169.77000427246094,23.714525826383845,18.387166555029925,73.42025176119874,448880.0,102.02484893798828,53.463558197021484,14.232048034667969,77.53478240966797,169.30999755859375,23.52853012084961,18.479061126708984,73.40422821044922,457600.0
2012-02-01,102.77842259530489,53.772703012503065,14.355180316957535,77.3531788653578,169.75,23.621525302960166,18.378810864299165,73.40422821044922,447200.0,102.91827392578125,53.896358489990234,14.465571403503418,77.26564025878906,169.55999755859375,23.604616165161133,18.395519256591797,73.40422821044922,445440.0
2012-02-02,103.12027678145337,54.07299766534617,14.486801192770104,77.30944174691057,169.9600067138672,23.579253299074985,18.40387725830078,73.40422821044922,437920.0,103.08142852783203,54.06416320800781,14.469819068908691,77.37509155273438,171.0500030517578,23.66379737854004,18.40387725830078,73.40422821044922,431360.0
2012-02-03,104.1069361713276,54.56762292974576,14.618419668878008,76.79875355853167,169.8800048828125,23.82443404081559,18.470709247890873,73.40422821044922,414160.0,104.5264663696289,54.80610275268555,14.699090003967285,76.76228332519531,167.63999938964844,23.942794799804688,18.40387725830078,73.40422821044922,408400.0
2012-02-06,104.09147446915068,54.60296106271093,14.639650724080015,76.79147852215526,166.9600067138672,23.934338093900333,18.504124435069468,73.40424927180139,412320.0,104.45662689208984,54.76194763183594,14.546241760253906,76.97384643554688,167.17999267578125,24.061153411865234,18.4122314453125,73.42027282714844,403840.0
2012-02-07,104.23903326397092,54.717775848893076,14.512276974782607,76.64559466787153,167.3800048828125,24.027335627948574,18.362106736865268,73.40422821044922,405600.0,104.72071838378906,54.87676239013672,14.588702201843262,76.47781372070312,169.6999969482422,24.04424476623535,18.28692054748535,73.40422821044922,407440.0
2012-02-08,104.77512512695083,54.885589990828045,14.609926778184562,76.47046995757076,169.25999450683594,24.16260648598909,18.303627014160156,73.40424927180139,406720.0,105.03150939941406,55.16823196411133,14.720317840576172,76.51423645019531,168.5,24.154151916503906,18.303627014160156,73.42027282714844,416800.0
2012-02-09,105.20246063351559,55.380228766209655,14.800991488302435,76.37571891927973,170.00999450683594,24.28942228205422,18.270209905567178,73.40422821044922,418800.0,105.16361236572266,55.565711975097656,14.771270751953125,76.33924865722656,168.02000427246094,24.280967712402344,18.311979293823242,73.40422821044922,437200.0
2012-02-10,104.2312765531488,55.16823616007482,14.643897302475562,76.703950133157,166.49000549316406,24.027334429211216,18.428937911987305,73.42027282714844,460720.0,104.38665771484375,55.17707061767578,14.508028984069824,76.76959991455078,167.13999938964844,24.052698135375977,18.428937911987305,73.42027282714844,474640.0
2012-02-13,105.13254086438447,55.592206556561884,14.648141244585833,76.62372230064199,167.3300018310547,24.162605150317717,18.353752071057972,73.40422821044922,448480.0,105.16361236572266,55.68936538696289,14.558979034423828,76.71855163574219,167.50999450683594,24.111879348754883,18.40387725830078,73.40422821044922,437920.0
2012-02-14,104.88389313452701,55.56570438930822,14.499538323763733,76.82801889003325,167.64999389648438,24.10342788696289,18.454000106451556,73.40424927180139,444960.0,105.03150939941406,55.83068084716797,14.605684280395508,76.87908172607422,167.1199951171875,24.10342788696289,18.495769500732422,73.42027282714844,451520.0
2012-02-15,105.37333785659025,56.095655469180066,14.665125924216303,76.85712035787401,168.6300048828125,24.187969207763672,18.50412331169587,73.42025176119874,455120.0,104.54203033447266,55.442047119140625,14.64389705657959,76.93736267089844,168.11000061035156,24.187969207763672,18.55424690246582,73.40422821044922,477360.0
2012-02-16,104.5498489543494,55.45972769059498,14.61417420183447,76.747742102445,166.3300018310547,24.11188255985108,18.62108280211505,73.42027282714844,487920.0,105.6996841430664,56.201663970947266,14.9411039352417,76.5872573852539,168.0,24.29787826538086,18.487417221069336,73.42027282714844,459440.0
2012-02-17,106.06480865094424,56.210477064847026,15.059987944069505,76.3537925248608,168.2899932861328,24.31478607284986,18.437293624052455,73.40422821044922,451040.0,105.9793472290039,56.024993896484375,14.915629386901855,76.5069808959961,167.35000610351562,24.255605697631836,18.487417221069336,73.40422821044922,452160.0
2012-02-21,106.22797245811812,56.08683545647431,14.928365773677934,76.353760373411,169.64999389648438,24.48387215178617,18.403877247443624,73.40422821044922,445760.0,106.0259780883789,56.18399429321289,14.741549491882324,76.22975158691406,171.02000427246094,24.636051177978516,18.4122314453125,73.40422821044922,451840.0
2012-02-22,105.86280794068564,56.07800047558719,14.703338812229886,76.34651694799392,170.39999389648438,24.65295945479107,18.45399858534562,73.40422821044922,454880.0,105.68412017822266,55.9278450012207,14.656634330749512,76.52888488769531,172.94000244140625,24.86431884765625,18.43729019165039,73.40422821044922,439440.0
2012-02-23,105.62977308106858,55.998501502659344,14.605687094578212,76.46321876613737,172.69000244140625,24.855864625828517,18.3871654861368,73.42025176119874,440000.0,106.15030670166016,56.29880905151367,14.622669219970703,76.63829040527344,173.02000427246094,24.94040870666504,18.295270919799805,73.40422821044922,411360.0
2012-02-24,106.38331604003906,56.45780244587322,14.682109498743085,76.6893361119993,172.6300048828125,24.923498363830298,18.261854214932452,73.40424927180139,405440.0,106.38331604003906,56.493133544921875,14.605684280395508,76.6966323852539,172.22999572753906,25.092586517333984,18.220083236694336,73.42027282714844,425840.0
2012-02-27,105.67636403484535,56.183981319932755,14.533504276755384,77.03218474935508,172.13999938964844,25.01649808407835,18.295272847565016,73.42025176119874,441600.0,106.56204986572266,56.57261657714844,14.665125846862793,76.95194244384766,171.6999969482422,24.88968276977539,18.278564453125,73.40422821044922,430560.0
2012-02-28,106.59309665409697,56.62561386992608,14.673618464078233,77.09780985026711,172.83999633789062,24.991133665879723,18.236793880353463,73.42025176119874,434800.0,106.87278747558594,57.146732330322266,14.877418518066406,76.98838806152344,173.49000549316406,24.881227493286133,18.195024490356445,73.40422821044922,425360.0
2012-02-29,107.02817381709315,57.190902504255924,14.89439931577679,76.95928808722185,173.19000244140625,24.94040992643567,18.18667107831343,73.40424927180139,418160.0,106.45326232910156,56.89059829711914,14.648139953613281,76.68209075927734,164.2899932861328,24.788230895996094,18.345396041870117,73.42027282714844,419680.0
2012-03-01,106.67857876658712,57.10256894403972,14.690597682427008,76.33869470700589,166.10000610351562,24.85586447017396,18.353750238909967,73.40422821044922,415520.0,107.0048828125,57.34104537963867,14.648139953613281,76.43367767333984,166.61000061035156,25.17713165283203,18.345396041870117,73.40422821044922,410480.0
2012-03-02,106.93495023895073,57.261566790983586,14.669371183789744,76.52133162070851,166.22999572753906,24.999591487210456,18.453998546037628,73.40422821044922,410160.0,106.6785659790039,57.296897888183594,14.533504486083984,76.74052429199219,166.33999633789062,24.92350196838379,18.470706939697266,73.40422821044922,413360.0
2012-03-05,106.51542570374538,57.2615688346381,14.469816856647045,76.6747928681884,165.77000427246094,24.82204868079244,18.453998565673828,73.38821077089372,415840.0,106.24349975585938,56.70511245727539,14.223557472229004,76.58711242675781,165.64999389648438,24.805139541625977,18.453998565673828,73.40422821044922,412000.0
2012-03-06,105.15582980305572,56.148658752441406,14.096183158320294,76.88666588288476,162.14999389648438,24.466965084008756,18.570955276489258,73.40422821044922,437760.0,104.6896743774414,56.148658752441406,14.172608375549316,76.90858459472656,162.6999969482422,24.399330139160156,18.570955276489258,73.40422821044922,443600.0
2012-03-07,104.93049050475875,56.413641375639166,14.202328681437407,76.87198918410306,162.75999450683594,24.390874636259735,18.57930790864839,73.40422821044922,437120.0,105.41995239257812,56.581459045410156,14.367916107177734,76.76239013671875,163.6300048828125,24.509235382080078,18.5458927154541,73.40422821044922,421920.0
2012-03-08,106.06478430883955,56.91708754622251,14.49529072293302,76.69669435966343,164.74000549316406,24.627598854015403,18.470706998766165,73.40424927180139,410720.0,106.4687728881836,57.190895080566406,14.499537467956543,76.53594970703125,165.27999877929688,24.712142944335938,18.420581817626953,73.42027282714844,405440.0
2012-03-09,106.67079836794231,57.28806467107306,14.491045815820897,76.44824360052256,163.63999938964844,24.636053059203828,18.570955245509072,73.40424927180139,399120.0,106.88056945800781,57.42938232421875,14.614173889160156,76.47747039794922,166.3800048828125,24.77977752685547,18.596017837524414,73.42027282714844,396640.0
2012-03-12,106.86504485501327,57.411713659277936,14.575965314564007,76.61631868124383,165.3300018310547,24.57687206171849,18.587663671194026,73.42027282714844,392000.0,106.88835144042969,57.45587921142578,14.482556343078613,76.45557403564453,165.07000732421875,24.745960235595703,18.570955276489258,73.42027282714844,378480.0
2012-03-13,107.46324214424384,57.7650108453374,14.580210351876746,76.2802276247033,163.94000244140625,24.70368645029819,18.654495269760062,73.42027282714844,367520.0,108.81507110595703,58.52461242675781,14.817977905273438,75.9075927734375,162.3000030517578,24.855865478515625,18.629432678222656,73.42027282714844,361760.0
2012-03-14,108.84615596851002,58.5864541053482,14.817977612520632,75.54225382104545,159.61000061035156,24.77977606340901,18.64613873972674,73.40422821044922,359040.0,108.69853973388672,58.7277717590332,14.737305641174316,75.03810119628906,159.57000732421875,24.686779022216797,18.729679107666016,73.40422821044922,372960.0
2012-03-15,108.86170261660097,58.90440711853894,14.809483178839088,74.94310247802274,159.72999572753906,24.68677823425821,18.68791011715435,73.42025176119874,377120.0,109.3278579711914,58.895572662353516,14.983562469482422,75.01616668701172,161.0800018310547,24.703685760498047,18.65449333190918,73.40422821044922,367040.0
2012-03-16,109.52608838929844,58.98672256471975,15.04300397481578,74.70203822588299,160.0800018310547,24.805138465621425,18.738034477662477,73.40422821044922,365360.0,109.4792709350586,58.854007720947266,14.979315757751465,74.99430084228516,161.3000030517578,25.00804328918457,18.529184341430664,73.40422821044922,366320.0
2012-03-19,109.409033663662,58.951327337919494,14.992056935864786,74.89203071951223,160.85000610351562,24.99113472447169,18.529186691187544,73.42027282714844,364640.0,109.90843963623047,59.269840240478516,15.132168769836426,74.53401184082031,161.58999633789062,24.96577262878418,18.428937911987305,73.42027282714844,345040.0
2012-03-20,109.28418326612632,58.96018182422886,15.013285237077898,74.60700761142668,160.1999969482422,24.737502700619277,18.495767946622472,73.40424927180139,352720.0,109.58850860595703,59.37601852416992,15.038759231567383,74.57047271728516,160.1300048828125,24.661413192749023,18.462352752685547,73.42027282714844,328720.0
2012-03-21,109.65090223988057,59.38485336303711,15.110939025878906,74.72391785852564,160.6300048828125,24.661414259278505,18.470706939697266,73.40424927180139,322000.0,109.40900421142578,59.38485336303711,15.110939025878906,74.95042419433594,160.2100067138672,24.60223388671875,18.470706939697266,73.42027282714844,312560.0
2012-03-22,108.60526271612166,59.03097057463661,15.026021957397461,75.12573665093164,158.1999969482422,24.348601523492967,18.537540488413544,73.42027282714844,326400.0,108.6208724975586,59.261009216308594,15.026021957397461,75.04536437988281,159.57000732421875,24.40778350830078,18.495769500732422,73.42027282714844,315840.0
2012-03-23,108.71455753078207,59.33177147579957,15.021775170061542,75.24268471232857,160.8800048828125,24.49232552833907,18.43728864392339,73.40424927180139,314400.0,108.97205352783203,59.22560501098633,15.043004035949707,75.32305145263672,161.52999877929688,24.64450454711914,18.395519256591797,73.42027282714844,293920.0
2012-03-26,109.75238034839109,59.62373554846834,15.1194289952348,75.27188850640226,163.1699981689453,24.779775700806592,18.337043833665053,73.42027282714844,283120.0,110.50149536132812,60.26076126098633,15.276524543762207,75.23535919189453,164.39999389648438,24.754413604736328,18.278564453125,73.42027282714844,267360.0
2012-03-27,110.60292403528214,60.305009386877494,15.302002420606705,75.37420157568195,164.52000427246094,24.762867612567305,18.311980847110874,73.42025176119874,271440.0,110.15813446044922,60.3492431640625,15.268034934997559,75.65184783935547,163.24000549316406,24.6529598236084,18.345396041870117,73.40422821044922,292800.0
2012-03-28,110.10352263212494,60.38462771666626,15.251052892875888,75.52030944824219,162.7100067138672,24.458511635097658,18.328689565019577,73.40424927180139,293120.0,109.6119155883789,60.110355377197266,15.085465431213379,75.52030944824219,161.50999450683594,24.41623878479004,18.33704376220703,73.42027282714844,295280.0
2012-03-29,108.96424175883526,59.809527930532155,14.987808058458677,75.79067338665834,161.13999938964844,24.36551096568166,18.36210477056348,73.40422821044922,313440.0,109.42462921142578,59.88031005859375,15.115182876586914,75.83451080322266,161.27999877929688,24.078062057495117,18.328689575195312,73.40422821044922,294160.0
2012-03-30,109.96303320747926,60.145727098402354,15.204345736200427,75.81988682499123,161.6699981689453,24.25560525522303,18.270211818736232,73.40422821044922,281760.0,109.877197265625,59.765281677246094,15.200098991394043,75.46186828613281,162.1199951171875,24.348602294921875,18.303627014160156,73.40422821044922,286160.0
2012-04-02,109.74457681201476,59.703368792885186,15.149150157441973,75.77442094719297,161.9600067138672,24.179514051266853,18.320335774660748,73.40424681373207,287280.0,110.68096160888672,60.38462829589844,15.246804237365723,75.6426773071289,162.94000244140625,24.661413192749023,18.261857986450195,73.38822937011719,286080.0
2012-04-03,110.52482822745037,60.437699658559644,15.217082720905873,75.75978526620253,163.22999572753906,24.68677975067092,18.278562103943354,73.38821077089372,285040.0,110.22830200195312,60.36692428588867,15.03451156616211,75.08642578125,159.88999938964844,24.551509857177734,18.395519256591797,73.40422821044922,291040.0
2012-04-04,109.41681897353628,59.915720772228454,14.877414813582748,75.39380559396872,157.6999969482422,24.340150643989343,18.49577141947222,73.40424681373207,305520.0,109.13590240478516,59.544124603271484,14.767022132873535,75.46699523925781,157.2100067138672,24.171062469482422,18.487417221069336,73.38822937011719,298160.0
2012-04-05,108.76138319537965,59.437948704222926,14.741550704261375,75.8036880493164,157.8699951171875,24.103425475882613,18.570953711999795,73.40422821044922,304960.0,109.08130645751953,59.91571807861328,14.839204788208008,75.8036880493164,158.30999755859375,24.26405906677246,18.5458927154541,73.40422821044922,304640.0
2012-04-09,107.7079151017086,59.17251009953025,14.639653287540982,76.60144494874727,159.72000122070312,24.06115326471109,18.54589660988952,73.40424927180139,322880.0,107.8561782836914,59.464481353759766,14.618424415588379,76.57948303222656,159.3699951171875,24.154151916503906,18.487417221069336,73.42027282714844,323120.0
2012-04-10,107.64547789270131,59.43793474835255,14.56322451778591,76.70396865498115,159.66000366210938,24.120334647311278,18.49576757407525,73.40424927180139,325440.0,106.04581451416016,58.50893783569336,14.384900093078613,76.93817901611328,161.10000610351562,23.8328857421875,18.512475967407227,73.42027282714844,349440.0
2012-04-11,107.13048601104882,59.02208026099936,14.512275320268742,76.63805389404297,161.1999969482422,23.866703246852953,18.44564782245534,73.40424927180139,331680.0,106.9041976928711,58.79204177856445,14.605684280395508,76.63805389404297,161.07000732421875,23.892066955566406,18.487417221069336,73.42027282714844,340720.0
2012-04-12,107.00563793717396,58.907087209449365,14.66512600249276,76.69662130898828,160.74000549316406,23.951249104988772,18.420584115131444,73.42025176119874,336240.0,108.30096435546875,59.464481353759766,14.868926048278809,76.48436737060547,162.6999969482422,24.204879760742188,18.362106323242188,73.40422821044922,311360.0
2012-04-13,108.05124268685456,59.26099690874061,14.856188893902974,76.77713703345754,162.4499969482422,24.09497142409486,18.437289790813416,73.38822937011719,310240.0,107.01341247558594,58.56203842163086,14.665125846862793,76.94547271728516,160.85000610351562,23.959701538085938,18.512475967407227,73.38822937011719,328800.0
2012-04-16,107.55967170319443,58.85398804391505,14.75853044287682,76.91620230633544,160.50999450683594,23.86670304834457,18.529184763574015,73.40422821044922,316960.0,106.94322204589844,57.90729904174805,14.720317840576172,76.92352294921875,160.4600067138672,23.722978591918945,18.43729019165039,73.40422821044922,323200.0
2012-04-17,107.559663156142,58.155047509145064,14.81372831824215,76.82833610778175,160.5399932861328,23.824431172913954,18.41223110995417,73.40422821044922,311680.0,108.52726745605469,59.08403778076172,14.898645401000977,76.84297180175781,160.25,23.8328857421875,18.428937911987305,73.40422821044922,305520.0
2012-04-18,108.04344834217032,58.915936800168836,14.686354187909366,76.95275329193638,159.49000549316406,23.697614810511666,18.47906309828757,73.40422821044922,308240.0,108.16049194335938,58.93363571166992,14.800992012023926,76.99666595458984,159.30999755859375,23.604616165161133,18.428937911987305,73.40422821044922,310400.0
