date,SPX,QQQ,SEMIS,BOND,GOLD,OIL,USD,CASH,VIX_HEDGE,VIX,VIX3M
1926-07-22,100.18428510593125,102.2813341108187,98.97343943525343,100.17013606802377,100.0,96.53542207492126,100.0,100.17013606802377,100.0,9.0,9.0
1926-07-23,100.17426667742066,102.33247477787411,99.93348179777539,100.18015308163058,100.0,96.68987875024114,100.0,100.18015308163058,100.0,9.0,9.0
1926-07-24,100.03402270407229,102.25060879805181,99.67365474510117,100.19017109693873,100.0,96.60285785936591,100.0,100.19017109693873,100.0,9.0,9.0
1926-07-26,100.55419962213348,102.4039847112489,100.27169667357178,100.20019011404841,100.0,96.97960900501744,100.0,100.20019011404841,100.0,9.0,9.0
1926-07-27,101.00669352043307,102.43470590666226,100.58253893325988,100.21021013305982,100.0,97.78453975975908,100.0,100.21021013305982,100.0,9.0,9.0
1926-07-28,102.11776714915783,102.80347084792625,100.94463607341962,100.22023115407312,100.0,99.05573877663593,100.0,100.22023115407312,100.0,9.0,9.0
1926-07-29,102.49560288760972,102.07356620490597,100.31877932976441,100.23025317718852,100.0,98.96658861173697,100.0,100.23025317718852,100.0,9.0,9.0
1926-07-30,102.68009497280744,101.8285896460142,100.3689387194293,100.24027620250624,100.0,98.48165232753945,100.0,100.24027620250624,100.0,9.0,9.0
1926-07-31,103.16269141917962,102.02206396634163,101.34251742500776,100.25030023012648,100.0,98.62937480603077,100.0,100.25030023012648,100.0,9.0,9.0
1926-08-02,104.03957429624265,103.21572211474783,102.31540559228782,100.2603252601495,100.0,100.42442942750051,100.0,100.2603252601495,100.0,9.0,9.0
1926-08-03,104.55977216772385,103.16411425369046,102.75536183633464,100.27035129267551,100.0,99.69133109267977,100.0,100.27035129267551,100.0,9.0,9.0
1926-08-04,104.19381296513683,102.69987573954884,101.58395071140043,100.28037832780478,100.0,99.42216449872953,100.0,100.28037832780478,100.0,9.0,9.0
1926-08-05,104.11045791476472,103.31607499398613,101.63474268675611,100.29040636563758,100.0,99.13384022168322,100.0,100.29040636563758,100.0,9.0,9.0
1926-08-06,104.8288200743766,103.28508017148795,101.97013733762242,100.30043540627413,100.0,99.64933619083597,100.0,100.30043540627413,100.0,9.0,9.0
1926-08-07,105.33199841073359,103.22310912338504,102.02112240629123,100.31046544981477,100.0,99.55965178826422,100.0,100.31046544981477,100.0,9.0,9.0
1926-08-09,105.55319560739613,104.59597647472607,105.76529759860209,100.32049649635975,100.0,98.17577262840734,100.0,100.32049649635975,100.0,9.0,9.0
1926-08-10,104.08600618845331,103.95794101823024,103.4807671704723,100.33052854600939,100.0,97.50817737453417,100.0,100.33052854600939,100.0,9.519338599315661,9.519338599315661
1926-08-11,103.50312455379797,103.91635784182296,102.65292103310853,100.340561598864,100.0,97.13764630051094,100.0,100.340561598864,100.0,9.802035878756058,9.802035878756058
1926-08-12,104.38290111250525,104.86199669818357,103.89502137760913,100.3505956550239,100.0,97.51648312108293,100.0,100.3505956550239,100.0,9.88315696419658,9.88315696419658
1926-08-13,104.99876022906905,104.87248289785339,104.09242191822659,100.36063071458938,100.0,98.37462817254846,100.0,100.36063071458938,100.0,9.618580538673434,9.618580538673434
1926-08-14,105.72325167464962,104.84102115298404,104.62329327000954,100.37066677766084,100.0,99.53544878498452,100.0,100.37066677766084,100.0,9.118032336212154,9.118032336212154
1926-08-16,105.80783027598932,104.95634627625232,103.2841151161534,100.38070384433861,100.0,99.43591333619955,100.0,100.38070384433861,100.0,9.086788385226912,9.086788385226912
1926-08-17,104.81323667139503,104.29512129471195,102.09634779231764,100.39074191472307,100.0,98.3719490635022,100.0,100.39074191472307,100.0,9.972515757135495,9.972515757135495
1926-08-18,105.0962324104078,104.39941641600666,103.84219533956627,100.40078098891453,100.0,98.73592527503718,100.0,100.40078098891453,100.0,9.917251953832244,9.917251953832244
1926-08-19,104.47616463918638,106.11156684522915,102.26379397040486,100.41082106701342,100.0,98.74579886756467,100.0,100.41082106701342,100.0,10.281911966371357,10.281911966371357
1926-08-20,104.27765992637192,105.15656274362209,101.73202224175874,100.42086214912011,100.0,98.73592428767792,100.0,100.42086214912011,100.0,9.741456337681104,9.741456337681104
1926-08-21,104.61134843813633,105.67182990106583,102.87142089086645,100.43090423533502,100.0,99.10124720754231,100.0,100.43090423533502,100.0,9.725121457772186,9.725121457772186
1926-08-23,105.11348291063938,105.4499190582736,102.45993520730299,100.44094732575857,100.0,99.05169658393855,100.0,100.44094732575857,100.0,9.814111644383358,9.814111644383358
1926-08-24,104.24104100248108,104.85939951154725,101.22016999129461,100.45099142049114,100.0,98.35833470785099,100.0,100.45099142049114,100.0,10.271651740284236,10.271651740284236
1926-08-25,103.92831787947362,104.75454011203571,100.85577737932596,100.46103651963318,100.0,98.20096137231842,100.0,100.46103651963318,100.0,9.89384354030323,9.89384354030323
1926-08-26,104.46874513244691,104.40885012966599,95.8230740880976,100.47108262328514,100.0,98.60358531394492,100.0,100.47108262328514,100.0,9.907588001123179,9.907588001123179
1926-08-27,104.83438574041048,104.22091419943258,96.04346715850022,100.48112973154748,100.0,99.39241399645647,100.0,100.48112973154748,100.0,9.89352180389827,9.89352180389827
1926-08-28,105.18033921335386,104.78370713610951,96.42764102713421,100.49117784452064,100.0,99.80986213524159,100.0,100.49117784452064,100.0,9.938627036387924,9.938627036387924
1926-08-30,105.51691629883659,107.49760515093476,96.7169239502156,100.5012269623051,100.0,102.045603047071,100.0,100.5012269623051,100.0,9.708205807459995,9.708205807459995
1926-08-31,106.13946610499974,106.55162622560653,96.57184856429029,100.51127708500134,100.0,102.1782623310322,100.0,100.51127708500134,100.0,9.782721610332327,9.782721610332327
1926-09-01,106.73384711518774,107.86221122818147,96.28213301859742,100.52132821270983,100.0,101.95347015390392,100.0,100.52132821270983,100.0,9.940998837880267,9.940998837880267
1926-09-02,106.69115357634166,107.15032063407546,95.16526027558167,100.53138034553109,100.0,101.58643766134988,100.0,100.53138034553109,100.0,9.0,9.0
1926-09-03,107.22460934422338,107.24675592264612,91.66317869744027,100.54143348356564,100.0,101.84040375550325,100.0,100.54143348356564,100.0,9.0,9.0
1926-09-07,107.86795700028873,107.51487281245274,94.04642134357373,100.551487626914,100.0,102.45144617803628,100.0,100.551487626914,100.0,9.0,9.0
1926-09-08,107.32861721528728,108.05244717651499,93.80190064808043,100.56154277567668,100.0,101.73428605479002,100.0,100.56154277567668,100.0,9.0,9.0
1926-09-09,107.26422004495811,109.47873947924501,93.17342791373828,100.57159892995425,100.0,101.57151119710235,100.0,100.57159892995425,100.0,9.0,9.0
1926-09-10,106.38465344058945,109.51158310108877,93.56475631097598,100.58165608984724,100.0,100.1393528892232,100.0,100.58165608984724,100.0,9.0,9.0
1926-09-11,105.92719943079491,108.70119738614072,93.03143720000342,100.59171425545621,100.0,99.58858644833248,100.0,100.59171425545621,100.0,9.0,9.0
1926-09-13,105.90601399090875,108.299002955812,91.28244618064335,100.60177342688175,100.0,99.60850416562214,100.0,100.60177342688175,100.0,9.0,9.0
1926-09-14,106.86975871822604,108.82966807029548,92.96204319036718,100.61183360422443,100.0,100.26592029311523,100.0,100.61183360422443,100.0,9.0,9.0
1926-09-15,106.65601920078957,109.56970981317349,93.83588639635664,100.62189478758485,100.0,100.28597347717385,100.0,100.62189478758485,100.0,9.0,9.0
1926-09-16,106.47470396814822,108.63836727976152,93.62006385764502,100.63195697706362,100.0,99.69428623365853,100.0,100.63195697706362,100.0,9.0,9.0
1926-09-17,105.43125186926036,108.11690311681868,93.89156204283218,100.64202017276132,100.0,98.83691537204906,100.0,100.64202017276132,100.0,9.0,9.0
1926-09-18,106.16927063234517,108.46287720679251,93.96667529246643,100.6520843747786,100.0,99.42005317274415,100.0,100.6520843747786,100.0,9.0,9.0
1926-09-20,105.5004042273614,106.85762662413198,91.73026842050574,100.66214958321606,100.0,98.60480873672765,100.0,100.66214958321606,100.0,9.0,9.0
1926-09-21,105.81690544004347,107.35985746926539,91.48259669577037,100.67221579817438,100.0,98.31885479139113,100.0,100.67221579817438,100.0,9.0,9.0
1926-09-22,105.70050684405943,106.81232219617213,87.87818238595702,100.6822830197542,100.0,99.3413708812216,100.0,100.6822830197542,100.0,9.0,9.0
1926-09-23,105.98589821253839,106.45984153292478,88.70423730038502,100.69235124805618,100.0,99.7486705018346,100.0,100.69235124805618,100.0,9.0,9.0
1926-09-24,106.65360937127737,106.68340720014393,88.94373874109604,100.70242048318099,100.0,100.1676149179423,100.0,100.70242048318099,100.0,9.0,9.0
1926-09-25,106.88824731189416,106.84343231094415,89.01489373208892,100.7124907252293,100.0,99.74691093528695,100.0,100.7124907252293,100.0,9.0,9.0
1926-09-27,106.7706702398511,106.69385150570882,87.33251224055245,100.72256197430183,100.0,99.67708809763224,100.0,100.72256197430183,100.0,9.0,9.0
1926-09-28,106.7706702398511,106.46979441754685,88.99182997312293,100.73263423049926,100.0,98.95941306332928,100.0,100.73263423049926,100.0,9.0,9.0
1926-09-29,106.45035822913154,106.41655952033808,89.67706706391597,100.7427074939223,100.0,98.46461599801263,100.0,100.7427074939223,100.0,9.0,9.0
1926-09-30,106.76970930381893,106.72516754294705,90.75319186868298,100.75278176467168,100.0,98.44492307481303,100.0,100.75278176467168,100.0,9.0,9.0
1926-10-01,107.55980515266718,107.48291623250199,92.09633910833948,100.76285704284815,100.0,98.48430104404297,100.0,100.76285704284815,100.0,9.0,9.0
1926-10-02,107.46300132802979,107.73012693983675,91.97661386749864,100.77293332855244,100.0,98.44490732362536,100.0,100.77293332855244,100.0,9.0,9.0
1926-10-04,105.96926560957019,106.72823675929625,89.73238448913166,100.78301062188528,100.0,97.59828112064217,100.0,100.78301062188528,100.0,9.085200921799895,9.085200921799895
1926-10-05,104.81420061442586,105.90642933624967,87.73135231502404,100.79308892294748,100.0,96.71989659055639,100.0,100.79308892294748,100.0,9.759224947655799,9.759224947655799
1926-10-06,104.24820393110797,104.91090890048893,84.75725947154473,100.80316823183976,100.0,96.32334501453511,100.0,100.80316823183976,100.0,9.910696613680647,9.910696613680647
1926-10-07,103.44549276083843,105.02631090027947,85.7319679554675,100.81324854866295,100.0,95.78393428245371,100.0,100.81324854866295,100.0,9.476247758419328,9.476247758419328
1926-10-08,104.06616571740346,105.14183984226979,85.9720174657428,100.82332987351784,100.0,96.5214705764286,100.0,100.82332987351784,100.0,9.850667516788686,9.850667516788686
1926-10-09,103.08794375965986,105.24698168211204,86.96929286834542,100.83341220650519,100.0,96.33807978233338,100.0,100.83341220650519,100.0,10.27166142457259,10.27166142457259
1926-10-11,102.38694574209417,104.5628763011783,86.11699379823563,100.84349554772585,100.0,95.96236127118229,100.0,100.84349554772585,100.0,10.005577234196618,10.005577234196618
1926-10-13,103.10365436228881,104.54196372591808,85.97059490877864,100.85357989728061,100.0,96.21186341048735,100.0,100.85357989728061,100.0,10.005577234196618,10.005577234196618
1926-10-14,104.10375980960302,104.5106011368003,83.63219472725986,100.86366525527033,100.0,96.97193713143021,100.0,100.86366525527033,100.0,10.571751684759272,10.571751684759272
1926-10-15,102.21948175704921,103.8417332895248,83.92490740880527,100.87375162179586,100.0,95.8858514355582,100.0,100.87375162179586,100.0,12.143193024987507,12.143193024987507
1926-10-16,101.47327954022273,103.30175627641927,83.73188012176502,100.88383899695803,100.0,95.58860529610797,100.0,100.88383899695803,100.0,12.300967356055247,12.300967356055247
1926-10-18,102.20388715291236,103.89057628719488,85.17206845985939,100.89392738085772,100.0,95.85625339093707,100.0,100.89392738085772,100.0,12.628838051313975,12.628838051313975
1926-10-19,101.14096672652207,103.256843771843,82.76169892244538,100.9040167735958,100.0,95.25235899457417,100.0,100.9040167735958,100.0,12.602062989008878,12.602062989008878
1926-10-20,100.90834250305107,103.3910776687464,83.83760100843716,100.91410717527316,100.0,94.68084484060671,100.0,100.91410717527316,100.0,12.474371073693877,12.474371073693877
1926-10-21,102.45224014334778,103.90803305709014,85.69041199072362,100.9241985859907,100.0,95.5803128665925,100.0,100.9241985859907,100.0,14.038881534397321,14.038881534397321
1926-10-22,102.05267640678872,103.83529743395017,85.59615253753383,100.93429100584927,100.0,95.23622374027275,100.0,100.93429100584927,100.0,14.032524325557693,14.032524325557693
1926-10-23,102.61396612702607,104.51022686727084,86.666104444253,100.94438443494987,100.0,95.93144817357675,100.0,100.94438443494987,100.0,14.291834879067359,14.291834879067359
1926-10-25,102.52161355751174,106.51682322312246,86.12877459669862,100.95447887339336,100.0,96.24802195254955,100.0,100.95447887339336,100.0,14.184937452323002,14.184937452323002
1926-10-26,102.85993488225154,106.00554247165147,86.18045186145663,100.9645743212807,100.0,96.2383971503543,100.0,100.9645743212807,100.0,13.896695442101562,13.896695442101562
1926-10-27,103.9091062180505,106.10094745987593,87.39559623270317,100.97467077871283,100.0,96.40200242550992,100.0,100.97467077871283,100.0,14.575857761163977,14.575857761163977
1926-10-28,103.82597893307606,106.20704840733579,86.75760838020443,100.9847682457907,100.0,97.25998024709695,100.0,100.9847682457907,100.0,13.837472122351036,13.837472122351036
1926-10-29,103.77406594360951,106.06897924440626,87.24345098713358,100.99486672261528,100.0,97.53230819178881,100.0,100.99486672261528,100.0,13.332326089147701,13.332326089147701
1926-10-30,103.52500818534487,105.5598481440331,87.1911049165413,101.00496620928755,100.0,97.40551619113948,100.0,101.00496620928755,100.0,13.227157589396779,13.227157589396779
1926-11-01,104.01157572381598,106.05597943031005,86.54589074015891,101.01506670590848,100.0,99.03218831153151,100.0,101.01506670590848,100.0,13.039948215912675,13.039948215912675
1926-11-03,104.230000032836,105.55751632698758,86.79687382330535,101.02516821257905,100.0,98.34886621218195,100.0,101.02516821257905,100.0,12.88662415472971,12.88662415472971
1926-11-04,104.85538003303301,106.86642952944223,85.97230352198396,101.03527072940031,100.0,98.79143611013676,100.0,101.03527072940031,100.0,12.533889722625908,12.533889722625908
1926-11-05,104.93926433705943,107.17634217507761,86.2989982753675,101.04537425647324,100.0,98.42590779652924,100.0,101.04537425647324,100.0,12.202183066113511,12.202183066113511
1926-11-06,105.10716715999872,107.21921271194763,85.90202288330082,101.05547879389889,100.0,98.63260220290195,100.0,101.05547879389889,100.0,12.014380330955154,12.014380330955154
1926-11-08,105.66423514594673,107.8946937520329,86.59782926865554,101.06558434177828,100.0,98.96795305039183,100.0,101.06558434177828,100.0,11.688402349067395,11.688402349067395
1926-11-09,105.81216507515107,108.06732526203615,86.74504557841226,101.07569090021246,100.0,98.80960432551119,100.0,101.07569090021246,100.0,9.323233965687407,9.323233965687407
1926-11-10,105.19845451771519,107.60263576340941,86.07710872745848,101.08579846930247,100.0,97.85115116355372,100.0,101.08579846930247,100.0,9.14369912476403,9.14369912476403
1926-11-11,105.90328416298387,107.01082126671066,86.22343981229517,101.09590704914942,100.0,98.80030732984021,100.0,101.09590704914942,100.0,9.106326141176455,9.106326141176455
1926-11-12,106.16804237339133,107.07502775947069,86.6459346673754,101.10601663985432,100.0,98.938627760102,100.0,101.10601663985432,100.0,9.0,9.0
1926-11-13,105.91323907169519,106.56106762622521,87.01851218644512,101.1161272415183,100.0,98.15701260079719,100.0,101.1161272415183,100.0,9.0,9.0
1926-11-15,106.30511805626045,106.17744778277081,86.07001040361286,101.12623885424246,100.0,98.80484888396245,100.0,101.12623885424246,100.0,9.0,9.0
1926-11-16,106.4858367569561,106.8782189381371,87.16309953573874,101.13635147812788,100.0,98.46891239775698,100.0,101.13635147812788,100.0,9.0,9.0
1926-11-17,106.11313632830677,107.6584299363855,89.87387193130022,101.14646511327567,100.0,98.05534296568639,100.0,101.14646511327567,100.0,9.0,9.0
1926-11-18,105.62501590119655,106.93711845581171,90.43108993727427,101.15657975978701,100.0,96.98653972736041,100.0,101.15657975978701,100.0,9.0,9.0
1926-11-19,104.97014080260914,107.15099269272332,91.43487503557802,101.16669541776298,100.0,96.16215413967785,100.0,101.16669541776298,100.0,9.0,9.0
1926-11-20,105.40051837989984,107.50459096860932,92.57781097352274,101.17681208730475,100.0,96.44102438668291,100.0,101.17681208730475,100.0,9.0,9.0
1926-11-22,106.01184138650326,108.00986254616176,93.19808230704534,101.1869297685135,100.0,97.60796078176178,100.0,101.1869297685135,100.0,9.0,9.0
1926-11-23,106.37228164721736,108.62551876267487,91.70691299013262,101.19704846149034,100.0,97.74461192685624,100.0,101.19704846149034,100.0,9.0,9.0
1926-11-24,106.46801670069985,109.69004884654909,91.31257326427506,101.20716816633649,100.0,97.59799500896597,100.0,101.20716816633649,100.0,9.0,9.0
1926-11-26,106.69159953577132,110.4359411787056,90.91079794191225,101.21728888315312,100.0,97.00264723941127,100.0,101.21728888315312,100.0,9.0,9.0
1926-11-27,106.54223129642124,109.87271787869422,90.26533127652468,101.22741061204144,100.0,97.06084882775492,100.0,101.22741061204144,100.0,9.0,9.0
1926-11-29,106.15867926375412,109.67494698651257,89.21825343371698,101.23753335310263,100.0,97.06084882775492,100.0,101.23753335310263,100.0,9.0,9.0
1926-11-30,106.43469182983989,109.38979212434762,88.32607089937981,101.24765710643796,100.0,97.43938613818317,100.0,101.24765710643796,100.0,9.0,9.0
1926-12-01,106.8285001896103,110.05706985630614,88.62637954043771,101.2577818721486,100.0,98.55993907877229,100.0,101.2577818721486,100.0,9.0,9.0
1926-12-02,107.38400839059628,110.92652070817097,89.42401695630164,101.26790765033581,100.0,99.62438642082301,100.0,101.26790765033581,100.0,9.0,9.0
1926-12-03,107.73837561828526,111.15946640165812,90.72066520216802,101.27803444110086,100.0,99.40521277069722,100.0,101.27803444110086,100.0,9.0,9.0
1926-12-04,107.56599421729601,111.12611856173764,90.57551213784454,101.28816224454498,100.0,99.03741348344563,100.0,101.28816224454498,100.0,9.0,9.0
1926-12-06,107.61977721440464,111.72619960197103,89.33462762155607,101.29829106076944,100.0,99.08693219018735,100.0,101.29829106076944,100.0,9.0,9.0
1926-12-07,107.58749128124032,111.64799126224965,90.62997972206863,101.3084208898755,100.0,98.59149752923642,100.0,101.3084208898755,100.0,9.0,9.0
1926-12-08,107.51218003734344,111.6703208605021,89.88681388834766,101.31855173196449,100.0,98.31544133615455,100.0,101.31855173196449,100.0,9.0,9.0
1926-12-09,107.98523362950773,111.89366150222311,90.30928191362288,101.32868358713769,100.0,98.22695743895201,100.0,101.32868358713769,100.0,9.0,9.0
1926-12-10,108.37398047057395,111.91604023452355,90.03835406788203,101.3388164554964,100.0,98.32518439639095,100.0,101.3388164554964,100.0,9.0,9.0
1926-12-11,108.48235445104453,111.49075928163236,90.209426940611,101.34895033714196,100.0,98.38417950702878,100.0,101.34895033714196,100.0,9.0,9.0
1926-12-13,108.94882857518402,111.8140824835491,89.64110755088515,101.35908523217567,100.0,98.92529249431745,100.0,101.35908523217567,100.0,9.0,9.0
1926-12-14,109.07956716947425,112.6079624691823,90.66301617696524,101.36922114069888,100.0,99.11325055005665,100.0,101.36922114069888,100.0,9.0,9.0
1926-12-15,109.25409447694541,111.92105389812028,91.30672359182171,101.37935806281295,100.0,99.79713197885202,100.0,101.37935806281295,100.0,9.0,9.0
1926-12-16,108.59856991008374,111.77555652805273,90.95975804217278,101.38949599861924,100.0,99.52767972250912,100.0,101.38949599861924,100.0,9.0,9.0
1926-12-17,109.59767675325651,112.25619142112335,89.69541740538658,101.3996349482191,100.0,99.88597936951015,100.0,101.3996349482191,100.0,9.0,9.0
1926-12-18,110.0689467632955,113.79410124359275,90.18874220111621,101.40977491171392,100.0,100.19562590555564,100.0,101.40977491171392,100.0,9.0,9.0
1926-12-20,109.73873992300562,114.79548933453636,89.83700610653186,101.41991588920509,100.0,100.21566503073676,100.0,101.41991588920509,100.0,9.0,9.0
1926-12-21,109.71679217502101,114.32482782826476,89.3878210759992,101.43005788079402,100.0,100.33592382877366,100.0,101.43005788079402,100.0,9.0,9.0
1926-12-22,109.73873553345601,114.70209976009804,88.6905960716064,101.4402008865821,100.0,100.26568868209351,100.0,101.4402008865821,100.0,9.0,9.0
1926-12-23,110.06795174005637,117.9252287633568,88.9123225617854,101.45034490667075,100.0,100.75699055663576,100.0,101.45034490667075,100.0,9.0,9.0
1926-12-24,110.42016918562456,118.33796706402858,89.01012611660339,101.46048994116141,100.0,101.31115400469726,100.0,101.46048994116141,100.0,9.0,9.0
1926-12-27,110.18828683033475,117.43859851434195,88.98342307876841,101.47063599015553,100.0,101.47325185110478,100.0,101.47063599015553,100.0,9.0,9.0
1926-12-28,108.9872345038841,116.64001604444442,87.1414662210379,101.48078305375454,100.0,100.5194032837044,100.0,101.48078305375454,100.0,9.0,9.0
1926-12-29,109.47767705915157,118.1330082498133,88.96272286505759,101.49093113205991,100.0,101.2732988083322,100.0,101.49093113205991,100.0,9.0,9.0
1926-12-30,109.10545295715046,117.18794418381479,88.6869384241759,101.50108022517313,100.0,100.23018383060638,100.0,101.50108022517313,100.0,9.0,9.0
1926-12-31,109.4873220425005,117.32856971683539,87.88875597835832,101.51123033319564,100.0,100.30034495928778,100.0,101.51123033319564,100.0,9.0,9.0
1927-01-03,108.63332093056898,114.41882118785787,87.8360227247713,101.52138145622895,100.0,99.71860295852392,100.0,101.52138145622895,100.0,9.0,9.0
1927-01-04,108.97008422545376,115.36849740371709,88.60897972474928,101.53153359437457,100.0,99.97787132621607,100.0,101.53153359437457,100.0,9.0,9.0
1927-01-05,109.13353935179195,115.87611879229343,91.6748504232256,101.541686747734,100.0,99.87789345488986,100.0,101.541686747734,100.0,9.0,9.0
1927-01-06,108.9480123348939,115.41261431712427,90.62975712840084,101.55184091640879,100.0,99.88788124423534,100.0,101.55184091640879,100.0,9.0,9.0
1927-01-07,109.28575117313208,115.22795413421684,90.09504156134327,101.56199610050042,100.0,99.74803821049342,100.0,101.56199610050042,100.0,9.0,9.0
1927-01-08,109.72289417782461,115.15881736173633,91.23023908501618,101.57215230011047,100.0,99.95750909073546,100.0,101.57215230011047,100.0,9.0,9.0
1927-01-10,109.88747851909136,115.87280202937909,90.1810913355385,101.58230951534048,100.0,100.27737311982581,100.0,101.58230951534048,100.0,9.0,9.0
1927-01-11,109.5797935792379,114.8762959319264,89.19811743998113,101.59246774629203,100.0,100.04673516165022,100.0,101.59246774629203,100.0,9.0,9.0
1927-01-12,109.67841539345922,115.32431348606092,89.19811743998113,101.60262699306666,100.0,100.71704828723327,100.0,101.60262699306666,100.0,9.0,9.0
1927-01-13,109.64551186884117,116.38529717013269,89.13567875777314,101.61278725576597,100.0,101.70407536044817,100.0,101.61278725576597,100.0,9.0,9.0
1927-01-14,109.71129917596247,116.47840540786878,89.2337280044067,101.62294853449154,100.0,101.88714269609697,100.0,101.62294853449154,100.0,9.0,9.0
1927-01-15,109.86489499480882,116.65312301598058,88.68940226357982,101.63311082934499,100.0,102.05016212441073,100.0,101.63311082934499,100.0,9.0,9.0
1927-01-17,109.84292201580988,117.04974363423493,88.53863027973173,101.6432741404279,100.0,102.57061795124525,100.0,101.6432741404279,100.0,9.0,9.0
1927-01-18,109.78800055480198,116.99121876241783,88.48550710156388,101.65343846784194,100.0,102.42701908611352,100.0,101.65343846784194,100.0,9.0,9.0
1927-01-19,110.45770735818627,118.33661777818565,89.91012376589906,101.66360381168873,100.0,103.24643523880242,100.0,101.66360381168873,100.0,9.0,9.0
1927-01-20,110.26992925567735,118.14727918974054,89.48754618419935,101.6737701720699,100.0,102.82312485432332,100.0,101.6737701720699,100.0,9.0,9.0
1927-01-21,110.26992925567735,118.43083265979593,89.73811131351509,101.68393754908709,100.0,102.42211466739147,100.0,101.68393754908709,100.0,9.0,9.0
1927-01-22,109.88398450328249,118.28871566060417,89.73811131351509,101.694105942842,100.0,101.98169957432168,100.0,101.694105942842,100.0,9.0,9.0
1927-01-24,109.36752977611705,116.92839543050724,89.7919541803032,101.70427535343629,100.0,101.54317826615211,100.0,101.70427535343629,100.0,9.0,9.0
1927-01-25,108.16448694857976,114.88214851047336,88.41813728134456,101.71444578097164,100.0,100.30435149130506,100.0,101.71444578097164,100.0,9.0,9.0
1927-01-26,108.39163237117178,115.16935388174954,89.14316600705158,101.72461722554974,100.0,100.60526454577897,100.0,101.72461722554974,100.0,9.0,9.0
1927-01-27,108.0231008211098,114.70867646622254,88.86682219242972,101.73478968727227,100.0,100.30344875214163,100.0,101.73478968727227,100.0,9.0,9.0
1927-01-28,108.20674009250568,114.54808431916983,88.44026144590606,101.74496316624099,100.0,100.21317564826471,100.0,101.74496316624099,100.0,9.0,9.0
1927-01-29,109.01829064319948,115.52174303588276,88.89130677928019,101.75513766255762,100.0,100.9647744656267,100.0,101.75513766255762,100.0,9.0,9.0
1927-01-31,109.6942040451873,115.66036912752584,89.19353722232974,101.76531317632387,100.0,101.9643257328364,100.0,101.76531317632387,100.0,9.0,9.0
1927-02-01,109.6942040451873,115.9610860872574,88.14997283682848,101.7754897076415,100.0,101.99491503055624,100.0,101.7754897076415,100.0,9.0,9.0
1927-02-02,110.4620634735036,116.15821993360574,90.53883710070653,101.78566725661227,100.0,102.89247028282513,100.0,101.78566725661227,100.0,9.0,9.0
1927-02-03,110.6608951877559,116.32084144151278,89.13548512564557,101.79584582333791,100.0,102.55292513089181,100.0,101.79584582333791,100.0,9.0,9.0
1927-02-04,111.07034049995062,116.14636017935052,88.98395480093197,101.80602540792026,100.0,104.60398363350964,100.0,101.80602540792026,100.0,9.0,9.0
1927-02-05,110.8704138870507,116.15797481536845,88.77929170488983,101.81620601046104,100.0,104.45753805642272,100.0,101.81620601046104,100.0,9.0,9.0
