date,open_XLK,open_IGV,open_XBI,open_XLY,open_IWM,open_TAN,open_KWEB,open_ARKK,open_QQQ,open_BIL,close_XLK,close_IGV,close_XBI,close_XLY,close_IWM,close_TAN,close_KWEB,close_ARKK,close_QQQ,close_BIL
2014-11-18,18.06940842895252,17.988349322058006,55.04997001719085,30.310843052310332,99.78293760799525,31.360084547340886,29.55331893399349,18.590044021606445,94.26502712195294,73.49490356445312,18.1434268951416,18.027517318725586,55.739479064941406,30.433753967285156,99.98050689697266,32.31174087524414,29.1286563873291,18.590044021606445,94.88735961914062,73.49490356445312
2014-11-19,18.14778100561584,18.005972664501858,55.71997949045303,30.48643639160496,99.86028029593437,32.70307823804204,29.034288744019353,18.31028938293457,94.78667724613166,73.51096883882838,18.025867462158203,17.84733772277832,55.277652740478516,30.561063766479492,98.91536712646484,32.43626022338867,28.586034774780273,18.31028938293457,94.45720672607422,73.49490356445312
2014-11-20,17.964906465053485,17.751372850896505,55.23861932082083,30.420580603496447,98.46008727207196,32.43626264190876,28.538846501649306,18.15687906728753,94.05455065636785,73.49490356445312,18.117300033569336,17.835586547851562,56.126522064208984,30.692739486694336,100.02349090576172,32.79201889038086,28.633214950561523,18.301267623901367,94.87822723388672,73.49490356445312
2014-11-21,18.260987101101506,18.111728201549475,56.91685885134103,30.98685112906817,101.43225730171899,33.56578476928426,29.317402582528054,18.38248526904133,95.72018290939286,73.49490356445312,18.1434268951416,17.958969116210938,56.60462951660156,30.767366409301758,100.14373779296875,33.69919204711914,29.03429412841797,18.37346076965332,95.06124877929688,73.49490356445312
2014-11-24,18.17825908014525,17.95897098365571,56.91359083393863,30.92978532471535,100.28119474011041,33.957120991044334,29.018562993061202,18.364436511415114,95.31752212094506,73.4949210499276,18.239215850830078,18.01380729675293,57.96085739135742,31.052696228027344,101.33778381347656,33.716983795166016,29.08147430419922,18.49077606201172,95.80257415771484,73.510986328125
2014-11-25,18.26534913669482,18.02555870776013,58.21781390616652,31.1580484598458,101.55253008114154,33.74365890366341,29.199440679131573,18.517850875854492,95.94895935058594,73.4949210499276,18.24793243408203,18.060810089111328,57.79500198364258,31.149267196655273,101.41508483886719,33.47684097290039,28.916332244873047,18.517850875854492,95.94895935058594,73.510986328125
2014-11-26,18.25227773246766,18.06668492504425,57.80800813546411,31.140502547149524,101.42366895821155,33.44127313943167,28.84555410700885,18.526873764541367,96.04048931973772,73.49490356445312,18.413379669189453,18.15677261352539,58.708919525146484,31.14488983154297,101.75009155273438,33.43238067626953,29.06574821472168,18.553945541381836,96.57129669189453,73.49490356445312
2014-11-28,18.448211493296427,18.14697834781696,58.845522086520646,31.276574259903022,101.7758618819282,32.79200933144918,28.947787194515264,18.53589957646391,96.82759298889626,73.4949210499276,18.50046157836914,18.201814651489258,58.48125457763672,31.522396087646484,100.23822784423828,31.778099060058594,28.751184463500977,18.58102035522461,97.01978302001953,73.510986328125
2014-12-01,18.456921050960986,18.150896934531776,58.53980856707624,31.430210756380966,99.92037837684768,31.41345125371938,28.52312054615363,18.29224395751953,96.75436200960667,73.49490356445312,18.291465759277344,18.092144012451172,56.81929397583008,31.175607681274414,98.67481231689453,30.132722854614258,27.547969818115234,18.29224395751953,95.9215316772461,73.49490356445312
2014-12-02,18.282756638944907,18.103895717500322,57.7299557257835,31.219512036163156,98.77791690156165,30.150506381948894,27.705255949900593,18.093708038330078,96.02217798192811,73.51096883882838,18.295818328857422,18.092144012451172,58.31863784790039,31.29413604736328,99.86027526855469,30.71082305908203,27.57156753540039,18.093708038330078,96.30589294433594,73.49490356445312
2014-12-03,18.335002569767276,18.094106350833837,58.38042289081187,31.342420662138917,99.8860296089939,30.862026110378228,27.783900013676433,18.129806518554688,96.4523502741513,73.49490356445312,18.361125946044922,18.168527603149414,58.37392044067383,31.346811294555664,100.82235717773438,31.102163314819336,27.540111541748047,18.129806518554688,96.47980499267578,73.49490356445312
2014-12-04,18.3480642579061,18.143064479515544,58.64063347419438,31.32047860542841,100.66775304360816,31.111054284419343,27.728849205443655,18.165901481808167,96.38825086469771,73.49490356445312,18.361125946044922,18.170482635498047,57.92835998535156,31.329259872436523,100.34132385253906,31.00432777404785,27.296323776245117,18.102731704711914,96.43401336669922,73.49490356445312
2014-12-05,18.374194583788373,18.182232023438733,58.146269029345746,31.338032985750313,100.71929163902911,31.066585046326654,27.36709882950033,18.220050041713137,96.58964127822442,73.4949210499276,18.3393611907959,18.199857711791992,58.95936584472656,31.39948844909668,101.09725952148438,31.315614700317383,27.178361892700195,18.147855758666992,96.44320678710938,73.510986328125
2014-12-08,18.304519835054855,18.156775250066058,59.51877606706303,31.33364688169477,100.73644759670958,31.13773375421164,26.918845223810134,18.129806775273195,96.19609422171561,73.510986328125,18.15212631225586,17.89826011657715,59.31062316894531,31.14488983154297,99.83448791503906,30.346172332763672,26.187482833862305,17.804931640625,95.75679779052734,73.510986328125
2014-12-09,17.912662849622283,17.7219956656579,58.97886797031983,30.969290260555805,98.75212882377505,30.13272120135898,25.574083932214197,17.669563446291313,94.6402601835974,73.51096883882838,18.147783279418945,17.925674438476562,61.024620056152344,31.087810516357422,101.50955963134766,30.435115814208984,26.48632049560547,17.85004997253418,96.05880737304688,73.49490356445312
2014-12-10,18.152138476166222,17.898256058089892,60.904293588654475,31.035144857503365,101.14018902381979,31.03100805236612,26.344766899119566,18.084685993793162,95.88492737109804,73.49490356445312,17.873477935791016,17.571195602416992,59.71392059326172,30.675189971923828,99.35344696044922,30.31949234008789,25.817873001098633,17.804931640625,94.54874420166016,73.49490356445312
2014-12-11,17.90395009394105,17.6044935453998,60.12371105198867,30.8112720224869,99.82590421891766,30.54184267894033,25.86505459434449,17.91322057576701,94.82330319255426,73.49490356445312,17.951845169067383,17.588825225830078,59.857017517089844,30.92540168762207,99.74859619140625,30.497373580932617,26.195348739624023,17.841026306152344,94.9971923828125,73.49490356445312
2014-12-12,17.812515407644376,17.539862072072708,59.38867815784629,30.789330237445288,98.59753758539438,30.13272104359077,25.983016482065963,17.88615060105376,94.09112408038492,73.4949210499276,17.686246871948242,17.53790283203125,59.756195068359375,30.727874755859375,98.53740692138672,29.8925838470459,26.07738494873047,17.694835662841797,93.96299743652344,73.510986328125
2014-12-15,17.803820033181793,17.6358230141906,60.35465200758266,30.899061291078198,99.00986642220357,30.034889177129063,26.140300169560216,17.723711430466096,94.4480604250775,73.51100327039597,17.577407836914062,17.504606246948242,57.206336975097656,30.54349708557129,97.54095458984375,29.332265853881836,25.920103073120117,17.39883804321289,92.99290466308594,73.47886657714844
2014-12-16,17.45112553813676,17.40080629659072,56.91684789315216,30.442537670369745,97.34334988379696,28.860884096208373,25.629132348818736,17.200302125189893,92.4071772569101,73.49493798849596,17.342273712158203,17.27350616455078,56.874568939208984,30.07380485534668,97.40348052978516,28.843095779418945,25.243789672851562,17.101036071777344,91.50113677978516,73.47886657714844
2014-12-17,17.39452941215756,17.310719503627265,57.186802524979214,30.209874359655497,97.61824178694253,28.816414031496127,25.29097404012091,17.20030123950262,91.56519610591477,73.51100327039597,17.66883659362793,17.64365577697754,59.587066650390625,30.64884376525879,100.4100341796875,29.430095672607422,25.424665451049805,17.290544509887695,93.16678619384766,73.47886657714844
2014-12-18,17.98232977418784,17.933507512190243,60.72215641188887,31.08343833121096,101.75868584505363,30.11493269387018,25.87292038347377,17.904197987710987,94.50299405211156,73.47883216063323,18.17391014099121,18.25469398498535,61.4962272644043,31.153675079345703,101.90471649169922,29.97262954711914,26.195348739624023,17.94029426574707,95.4090347290039,73.49490356445312
2014-12-19,18.250940087394692,18.334993696262487,61.35959507673052,31.243138762506874,101.92191205569016,29.97262783866491,26.344763813080743,18.220047588541068,95.50733952309525,73.47886657714844,18.194042205810547,18.4152889251709,62.067203521728516,31.238733291625977,102.13666534423828,30.426218032836914,26.502046585083008,18.192974090576172,95.82884979248047,73.47886657714844
2014-12-22,18.26406745934041,18.419202260977684,61.20959024260105,31.296040081829418,102.39434478165424,30.426220343360814,26.48632098850171,18.36443877174234,95.67267246301732,73.47886657714844,18.41287612915039,18.458372116088867,61.60415267944336,31.54288101196289,102.83244323730469,30.417327880859375,26.391952514648438,18.346389770507812,96.06767272949219,73.47886657714844
2014-12-23,18.49165644635901,18.536711393976123,62.103075751113906,31.648667977002507,103.45953284806437,30.73750688977086,26.234672855304588,18.409557801185283,96.41675201221817,73.49493798849596,18.46101951599121,18.597423553466797,58.42808532714844,31.719192504882812,102.9613037109375,30.657461166381836,26.05379867553711,18.352705001831055,95.72779846191406,73.47886657714844
2014-12-24,18.504785822766678,18.62818966712041,58.33677101270187,31.802948697232,103.14667412725227,30.77526615274881,26.08524975789197,18.635161588893773,95.84717807145215,73.47883216063323,18.443511962890625,18.637989044189453,59.54981231689453,31.666301727294922,103.2587661743164,30.92026138305664,26.168611526489258,18.382482528686523,95.81044006347656,73.49490356445312
2014-12-26,18.47852462229658,18.667382875727398,60.068293155401065,31.754461922857196,103.58641031708167,30.865892532370832,26.39195070194086,18.41858197175925,96.08603848427775,73.47886657714844,18.52229118347168,18.6615047454834,60.92264175415039,31.838212966918945,103.9312973022461,31.27368927001953,26.470590591430664,18.590044021606445,96.49022674560547,73.47886657714844
2014-12-29,18.45227078595848,18.61642823277865,61.030242778997476,31.820574859981473,104.00888254151504,31.264626853851933,26.258260596445428,18.471825587432235,96.39835687238612,73.47886657714844,18.430387496948242,18.516477584838867,61.14437484741211,32.08063888549805,104.37101745605469,30.775266647338867,25.904375076293945,18.433923721313477,96.47183990478516,73.47886657714844
2014-12-30,18.395368585352625,18.465524263205513,61.046555595685724,31.992490648450836,104.14685807912349,30.62121321069193,25.84146483646691,18.57199579210946,96.19629310394852,73.49493798849596,18.299081802368164,18.328336715698242,60.50199508666992,31.9307804107666,103.75885772705078,30.494342803955078,25.794279098510742,18.31931495666504,95.82884979248047,73.47886657714844
2014-12-31,18.360359908125396,18.379295532572847,60.67155049380269,32.03215887061616,104.1554899178549,30.784333403849455,25.904373226567326,18.364436135192687,95.9941878422698,73.49490356445312,18.097755432128906,18.187231063842773,60.80198287963867,31.802949905395508,103.13807678222656,30.90213966369629,25.636993408203125,18.192974090576172,94.84593200683594,73.49490356445312
2015-01-02,18.2115490101742,18.2577817349869,61.287864380687616,31.97045495666231,103.52607567811987,31.047136826154517,25.78641523065687,18.951017925578224,95.31442038816127,73.47886657714844,18.062740325927734,18.091196060180664,61.437862396240234,31.57374382019043,102.54315185546875,30.79339599609375,26.140300750732422,18.202001571655273,94.56116485595703,73.47886657714844
2015-01-05,17.997088933476544,18.018685055153057,61.20632868561531,31.454727679986412,101.93957200589273,31.010891220696813,26.108845583113606,18.382485435527325,94.14778326722234,73.47883216063323,17.787006378173828,17.86777687072754,61.63024139404297,30.969860076904297,101.17219543457031,29.986860275268555,26.218942642211914,17.763418197631836,93.17406463623047,73.49490356445312
2015-01-06,17.839528616316535,17.910890815546487,61.94981713310148,31.09769800089517,101.41361677452424,30.17716216843432,26.439132475786973,17.859077572225114,93.31183828321,73.47886657714844,17.57254981994629,17.558120727539062,60.09764862060547,30.661314010620117,99.4218978881836,29.406875610351562,26.35262680053711,17.696640014648438,91.92474365234375,73.47886657714844
2015-01-07,17.708220319614487,17.69727524576558,60.97807806882615,31.177020956627658,100.06856704270272,29.74217758776272,26.706516764668283,17.895173791296337,92.53103813419852,73.49493798849596,17.721351623535156,17.665918350219727,62.50090026855469,31.14616584777832,100.64625549316406,29.415937423706055,26.61214828491211,17.77785873413086,93.10975646972656,73.47886657714844
2015-01-08,17.86577905059488,17.822701930369206,63.58676470158735,31.406239428735795,101.44810331101608,29.869050121454734,26.942434065831137,17.994441918578705,93.89975873112881,73.49493798849596,18.110876083374023,18.042203903198242,63.88676071166992,31.61341094970703,102.35342407226562,30.10466957092285,27.052534103393555,18.1749267578125,94.89185333251953,73.47886657714844
2015-01-09,18.163397933497574,18.0794400797742,64.2389303082349,31.60900381811898,102.43968071346735,30.31309933451634,27.052537929015852,18.138829761277936,95.18578575112736,73.49493798849596,18.053979873657227,17.86777687072754,63.935672760009766,31.247556686401367,101.37053680419922,30.304035186767578,26.816612243652344,18.021512985229492,94.26718139648438,73.47886657714844
2015-01-12,18.045227618102132,17.897173772115732,65.31176126403416,31.309258434418435,101.48258912574312,30.521532957061062,26.85593658342121,18.707359360093694,94.4509265389347,73.47886657714844,17.84389877319336,17.781543731689453,64.54219818115234,31.080049514770508,101.03424072265625,30.068422317504883,26.179622650146484,18.183950424194336,93.2843017578125,73.47886657714844
2015-01-13,17.992716477078016,17.903058681617466,65.38349351585359,31.423864575719865,101.81886992160466,30.449031486552062,26.391951634942032,18.28321662612133,94.19370196848506,73.49493798849596,17.830778121948242,17.734512329101562,64.06610107421875,31.080049514770508,101.11185455322266,30.648401260375977,26.006608963012695,18.039560317993164,93.25672149658203,73.47886657714844
2015-01-14,17.686341688766426,17.569883322912574,63.53132010950429,30.661301681782785,99.9995887436978,30.18622551688279,25.762820823048585,17.985414505004883,92.31975234090396,73.47886657714844,17.7301082611084,17.634557723999023,65.06066131591797,30.70538330078125,100.70660400390625,30.630271911621094,25.865055084228516,17.985414505004883,92.7423095703125,73.47886657714844
2015-01-15,17.804509075020494,17.71098894346046,65.24979454632545,30.775911387254112,101.0773564266993,30.63933426194125,26.069528606105106,17.96736769958418,93.17404756344071,73.47886657714844,17.50251579284668,17.352340698242188,62.644371032714844,30.30867576599121,99.00804138183594,29.470308303833008,25.40894317626953,17.579322814941406,91.53893280029297,73.47886657714844
2015-01-16,17.44561655375582,17.362136293833828,62.70632254918748,30.326308510067715,98.64591220938385,29.606245821772085,25.39320754555724,18.03956240856235,91.41948967886255,73.47886657714844,17.673206329345703,17.773700714111328,64.5487060546875,30.709793090820312,100.62037658691406,29.705930709838867,25.699907302856445,17.696640014648438,92.61367797851562,73.47886657714844
2015-01-20,17.778247532610003,17.808977840112608,65.02151456681298,30.74506199888384,100.74971535749799,29.751241004230423,25.857190168116855,17.86809915875977,93.17407279276632,73.47886657714844,17.8220157623291,17.820737838745117,65.2628173828125,30.53348159790039,100.1978988647461,29.071575164794922,26.085247039794922,17.949317932128906,93.3486099243164,73.47886657714844
2015-01-21,17.743235428505507,17.75606648984877,64.7117521101822,30.51582773561696,99.84440821158111,28.999076021634615,26.203214206075508,18.021511993529764,93.07299287890433,73.47883216063323,17.85265350341797,17.775663375854492,63.38458251953125,30.731813430786133,99.87889099121094,29.452186584472656,26.61214828491211,18.274192810058594,93.82624816894531,73.49490356445312
2015-01-22,17.9007976782752,17.871696785229872,64.00743468197977,30.833211859825145,100.49968836876246,29.461250658242786,26.714378453327324,18.28321943345654,94.19369746201363,73.47886657714844,18.145893096923828,18.104915618896484,64.06938934326172,31.30926513671875,101.9137191772461,29.56999969482422,26.793018341064453,18.525070190429688,95.56241607666016,73.47886657714844
2015-01-23,18.14151382446289,18.118639049849367,64.13457785054963,31.344520872435115,101.94818803908848,29.7421775547757,26.651464931060467,18.689311208006675,95.5532344087567,73.47883216063323,18.14151382446289,18.249948501586914,64.75740814208984,31.265178680419922,101.8447265625,30.077478408813477,26.86379623413086,18.617116928100586,95.7737045288086,73.49490356445312
2015-01-26,18.11963575987197,18.220546121497975,64.79326740297533,31.251961579382574,101.63779234920321,30.430911033234977,26.997488358141947,18.72540855407715,95.66348266601562,73.49490356445312,18.067113876342773,18.275421142578125,66.59000396728516,31.42827796936035,102.82765197753906,31.128698348999023,27.07062339782715,18.72540855407715,95.66348266601562,73.49490356445312
2015-01-27,17.769492011685976,17.971646190754257,65.65415381975785,31.0712311000915,101.62056517085989,31.06525691133582,26.78515528327255,18.445655822753906,94.15696132595023,73.47883216063323,17.546279907226562,17.856016159057617,66.74002075195312,31.17702293395996,102.3362045288086,31.608991622924805,26.973892211914062,18.445655822753906,93.18324279785156,73.49490356445312
2015-01-28,17.861407505138693,17.94812998967769,67.18022131719434,31.340120170967918,102.75867421567227,31.71773924650969,26.981759890276734,18.445655880200363,94.6805753163664,73.47886657714844,17.51564598083496,17.628677368164062,64.95305633544922,30.771501541137695,100.61176300048828,30.584962844848633,26.62787437438965,18.364437103271484,92.70557403564453,73.47886657714844
2015-01-29,17.524398769143655,17.677673375468018,65.14546459531068,30.87287968909138,100.8963068481794,30.748085805115334,26.344765126725115,18.349997853470114,92.63206595331418,73.46280129524843,17.681961059570312,17.873655319213867,65.87264251708984,31.190248489379883,101.99994659423828,30.84777069091797,26.281850814819336,18.40053367614746,93.59660339355469,73.47886657714844
2015-01-30,17.63382486067291,17.77958252660655,65.92481398628492,31.08887583106762,101.29291774125045,30.648397019575167,25.92796818641213,18.427608620217654,93.51395334390259,73.47886657714844,17.463132858276367,17.544403076171875,65.10308074951172,30.850849151611328,99.75817108154297,30.657461166381836,25.85719108581543,18.26517105102539,92.87092590332031,73.47886657714844
2015-02-02,17.52440067230061,17.579686733928185,65.49112979473034,30.930171474919327,100.12031782360536,30.920264643883353,26.10097302412575,18.229070490133463,93.08218127831528,73.49493798849596,17.6425724029541,17.736473083496094,64.07591247558594,31.128528594970703,100.67213439941406,31.61805534362793,26.0223331451416,18.379776000976562,93.67927551269531,73.47886657714844
2015-02-03,17.695090133567913,17.830540205489303,64.40198212149753,31.30926979610866,101.16359651420426,32.14366076266633,26.15602949394532,18.6532129274536,94.01916427333664,73.47883216063323,17.84389877319336,18.03436279296875,63.88676071166992,31.789731979370117,102.47415924072266,33.149566650390625,26.462732315063477,18.25614356994629,94.57951354980469,73.49490356445312
2015-02-04,17.813265932481364,17.957929434873083,62.350902105705295,31.785311218888676,102.10338211334263,33.18581953764232,26.43127053706375,18.43663137737729,94.1937078878401,73.47886657714844,17.878915786743164,18.085317611694336,62.58894348144531,32.00129699707031,102.09476470947266,33.1042594909668,26.698650360107422,18.463703155517578,94.4968490600586,73.47886657714844
2015-02-05,17.953318174662016,18.21467068268483,62.898728420493555,32.02335623526049,102.40514513646568,33.34893799199609,26.66719548701043,18.63426139636068,94.73571234556762,73.47886657714844,18.045228958129883,18.353818893432617,64.40850067138672,32.19967269897461,103.4139404296875,33.45768356323242,26.596418380737305,18.806625366210938,95.31443786621094,73.47886657714844
2015-02-06,18.07148773033662,18.340097085873197,64.40197884301458,32.24373798744178,103.55189219556608,33.53018327642528,26.541367851551424,18.904088570776523,95.46138571080392,73.49493798849596,17.98832893371582,18.23622703552246,63.583499908447266,32.15117263793945,103.30184936523438,33.56643295288086,26.281850814819336,18.763309478759766,94.73568725585938,73.47886657714844
2015-02-09,17.940185280354232,18.17938789474999,63.28024668570922,31.97044335385482,102.94836925040491,33.530180089391656,26.108844977777448,18.689308271378614,94.36823123776195,73.47884909155356,17.962068557739258,18.14411163330078,63.263938903808594,32.027748107910156,102.48277282714844,33.72048568725586,25.95942497253418,18.660430908203125,94.43253326416016,73.46278381347656
2015-02-10,18.084618932518225,18.24602418719388,63.899813123710636,32.287821049161515,103.06047407469087,34.13735035089863,26.15602500236424,18.779552942336117,94.95612903635885,73.47886657714844,18.22905158996582,18.328336715698242,64.69872283935547,32.42005920410156,103.13807678222656,34.1645393371582,26.124570846557617,18.815650939941406,95.90229034423828,73.47886657714844
2015-02-11,18.25531356502292,18.328338991456675,64.49652484334547,32.46412747090939,102.92250583346471,34.37296475702751,26.077385530018898,18.905894669083807,96.01256461316554,73.46278381347656,18.299081802368164,18.367534637451172,64.50630950927734,32.428863525390625,102.9914779663086,34.291404724121094,26.061656951904297,18.974477767944336,96.25140380859375,73.46278381347656
2015-02-12,18.43913538633845,18.500801321382124,64.83241841325534,32.569915806089156,103.60365906291788,34.30047114872406,25.990882788949005,18.951016506795064,96.87602307556092,73.46278381347656,18.548553466796875,18.667387008666992,65.88241577148438,32.81235122680664,104.16409301757812,34.92576599121094,25.912242889404297,19.117063522338867,97.3720703125,73.46278381347656
2015-02-13,18.59231999593513,18.7007063180893,65.94110045639168,32.85202345045934,104.25032063463071,35.188566720529934,25.959425574406016,19.194673412637535,97.64765852192872,73.46280129524843,18.666725158691406,18.92608642578125,66.32588195800781,33.01070785522461,104.7848892211914,35.15231704711914,26.218942642211914,19.35711097717285,98.2080078125,73.47886657714844
2015-02-17,18.684231628734363,18.922166903649625,66.37153803643831,32.96221821990427,104.89701047988964,35.152323890882386,26.352626024965584,19.492472931252347,98.20800667787219,73.47886657714844,18.675477981567383,18.890810012817383,67.57479858398438,32.93577194213867,105.11256408691406,35.16138458251953,26.51777458190918,19.257841110229492,98.29986572265625,73.47886657714844
2015-02-18,18.675476334529385,18.894728392797635,67.89434349358498,32.86525210931535,104.81076651146674,35.27012834052206,26.558670929299787,19.256034930985987,98.18045268326277,73.47886657714844,18.692983627319336,18.971162796020508,68.44542694091797,32.918148040771484,105.2246322631836,35.242942810058594,26.541370391845703,19.284914016723633,98.43766784667969,73.47886657714844
2015-02-19,18.679851522362405,18.95352453827967,68.30847814278444,32.953408368997025,104.98319533070482,34.71733414302818,26.470590962417067,19.429305196293857,98.3733540845371,73.46280129524843,18.75863265991211,19.033878326416016,69.03238677978516,33.019527435302734,105.23323822021484,34.78076934814453,26.368356704711914,19.438329696655273,98.92452239990234,73.47886657714844
2015-02-20,18.758642399666645,19.057394390643204,68.92802352144375,32.909328221063596,105.0607888011388,34.66295565612746,26.34476429420834,19.627835767114526,98.86023895612895,73.46278381347656,18.854930877685547,19.225940704345703,69.57367706298828,33.253143310546875,105.51776123046875,34.83513641357422,26.407678604125977,19.568275451660156,99.5859375,73.46278381347656
2015-02-23,18.876808991009977,19.202421093326826,69.67477720838532,33.231108160882386,105.27633650648188,34.699206324875846,26.446997532230423,19.447351755260456,99.53078961090507,73.47886657714844,18.86805534362793,19.07111167907715,70.15412139892578,33.222293853759766,105.62122344970703,34.54514694213867,26.250394821166992,19.38418197631836,99.68695068359375,73.47886657714844
2015-02-24,18.85492405003118,19.0691524381856,70.3726185960715,33.33688457802057,105.59535538767776,35.47856337813727,26.28971970906658,19.411253698354443,99.55835053515285,73.46278381347656,18.924951553344727,19.09463119506836,68.79762268066406,33.38096618652344,105.7591781616211,35.77761459350586,26.179622650146484,19.33184051513672,99.76044464111328,73.46278381347656
2015-02-25,18.872431620785644,19.053477951412912,68.77805406942215,33.40741068543122,105.68159354158125,35.922606994887694,26.211076362757748,19.411254103575274,99.61346770335541,73.46280129524843,18.806781768798828,19.17890739440918,70.55522918701172,33.636619567871094,105.8799057006836,35.931671142578125,25.806072235107422,19.339059829711914,99.51242065429688,73.47886657714844
2015-02-26,18.863676027056417,19.37096670642547,70.53892039206612,33.60577520108417,105.78507590927109,35.9497923421811,25.89651430951138,19.58271717433767,99.61345041307848,73.46278381347656,18.924951553344727,19.351367950439453,71.05087280273438,33.53084182739258,106.26791381835938,35.768550872802734,25.912242889404297,19.5285701751709,100.01763153076172,73.46278381347656
2015-02-27,18.920572558426365,19.345492546449858,70.72480921035735,33.513205464112474,106.07819450048552,35.723238863213034,25.896514754193138,19.4112548828125,99.98091003354541,73.47886657714844,18.859298706054688,19.267099380493164,69.98785400390625,33.486759185791016,105.69020080566406,35.795738220214844,25.50330924987793,19.4112548828125,99.57672882080078,73.47886657714844
2015-03-02,18.924952902021783,19.208303647180166,70.05304570529363,33.508799370568326,105.66436785662901,36.05853697837764,25.44039091184723,19.438328974259882,99.76960653361292,73.46278381347656,19.00811004638672,19.34157371520996,70.9204330444336,33.88787841796875,106.45760345458984,36.71101379394531,25.416799545288086,19.401329040527344,100.4769287109375,73.46278381347656
